id,member_id,CLI,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1069465,1304521,5000, 36 months,8.9,158.77,A,A5,STERIS Corporation,10+ years,MORTGAGE,100000,Source Verified,Charged Off,n,,debt_consolidation,Debt Consolidation for a better life,441xx,OH,16.33,0,Jun-95,0,,,17,0,74351,62.1,35,f,0,0,5021.37,5021.37,4217.38,696.99,0,107,1.07,14-Aug,158.77,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069283,1304166,10000, 36 months,10.65,325.74,B,B2,Costco Wholesale Corp.,6 years,RENT,27000,Verified,Fully Paid,n,,other,Other Loan,104xx,NY,11.47,0,6-Nov,0,,,7,0,7814,52.3,10,f,0,0,11724.56774,11724.57,10000,1724.57,0,0,0,15-Jan,332.92,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069287,1304171,10000, 36 months,6.03,304.36,A,A1,Helicoil,10+ years,RENT,60000,Not Verified,Fully Paid,n,,credit_card,Credit Card Loan,067xx,CT,12.74,0,Sep-92,1,,,11,0,14019,19.5,18,f,0,0,10282.67,10282.67,10000,282.67,0,0,0,12-Jul,8762.05,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069453,1303701,11000, 36 months,6.62,337.75,A,A2,cognizant technology solutions,5 years,RENT,70000,Not Verified,Fully Paid,n,,debt_consolidation,Debt Consolitation ,061xx,CT,10.85,0,2-Jan,0,,,5,0,11638,36.4,7,f,0,0,12157.38005,12157.38,11000,1157.38,0,0,0,15-Jan,346.13,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069248,1304123,15000, 36 months,9.91,483.38,B,B1,Caterpillar Inc.,8 years,MORTGAGE,80000,Not Verified,Charged Off,n,  Borrower added on 12/15/11 > Using to pay off existing loans and credit card debt<br><br>  Borrower added on 12/16/11 > All are of a higher interest rate so this interest rate is substantionaly lower giving me peace of mind..<br><br>  Borrower added on 12/18/11 > My job is very stable and I have seniority over more than 80% of the workforce which makes it highly unlikely for me to get laid off..I made it through the 2008 economic downturn without a beat and I still have unlimited overtime oppurtunity<br>,debt_consolidation,Debt Consolidation Loan,616xx,IL,9.12,0,Apr-92,2,,,9,0,11845,63.7,28,f,0,0,16177.77,16177.77,13556.45,2374.34,24.17,222.81,36.3708,14-Oct,483.38,,15-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068120,1302485,25600, 36 months,9.91,824.96,B,B1,City of Santa Monica ,9 years,RENT,110000,Verified,Fully Paid,n,"  Borrower added on 12/14/11 > I would like to clear my credit card balances and consolidate as single payment, I am in good standing on all my credits and never missed a payment.<br>",credit_card,Credit card refinance loan,913xx,CA,15.71,0,Jul-99,0,,,11,0,26088,62,27,f,0,0,29695.62268,29405.63,25600,4095.62,0,0,0,15-Jan,838.27,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069244,1304117,7000, 36 months,10.65,228.02,B,B2,Aerotek Scientific,< 1 year,RENT,40000,Not Verified,Fully Paid,n,,debt_consolidation,Loan 12142011,947xx,CA,7.38,0,4-Apr,0,,,7,0,12168,92.9,12,f,0,0,8205.473816,8205.47,7000,1205.47,0,0,0,15-Jan,240.27,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069243,1304116,12000, 36 months,15.96,421.65,C,C5,Chemat Technology Inc,4 years,RENT,50000,Not Verified,Charged Off,n,,car,Car Loan,914xx,CA,20.88,0,6-Oct,2,,,11,0,15793,90.8,11,f,0,0,3521.95,3521.95,1903.66,1039.35,0,578.94,5.49,12-Aug,421.65,,12-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069238,1303909,12000, 36 months,9.91,386.7,B,B1,Scott & White,1 year,RENT,46000,Not Verified,Fully Paid,n,"  Borrower added on 12/19/11 > I got crazy with my credit cards in college and now its time to finally pay it all down. I just want a one stop shop to consolidate all my debt so I can feel like I actually am paying my cards down, and also so I can start saving.<br><br> Borrower added on 12/19/11 > Please help me to get rid of my credit card debt in 3 years or less. I've made the mistake of spending too much in college and now it's time to finally pay it all down! One monthly payment and a lower interest rate will definitely help me to reach my goal, and to really start saving for my future.<br>",credit_card,Credit Cards,765xx,TX,8.11,0,May-00,1,,,11,0,12143,52.1,12,f,0,0,13748.21311,13748.21,12000,1748.21,0,0,0,14-Jul,964.73,,14-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069410,1303652,21000, 60 months,19.91,555.33,E,E4,Costco,7 years,RENT,50000,Verified,Charged Off,n,  Borrower added on 12/20/11 > consolidation  of credit cards.<br>,debt_consolidation, Bill pay of,980xx,WA,21.58,0,Sep-98,1,,,7,0,19448,97.6,14,f,0,0,18319.14,18297.35,8990.81,9328.33,0,0,0,14-Oct,555.33,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068409,1302790,16000, 60 months,19.91,423.11,E,E4,CA Technologies,7 years,RENT,81000,Verified,Fully Paid,n,"  Borrower added on 12/16/11 > Will use this opportunity to consolidate my high interest debt obligations, a mojority of which were accrued during school years (undergraduate and graduate degree programs). <br><br>My credit history from the past 10+ years is testament to the fact that i have never missed a payment.<br>",credit_card,refinance debt,017xx,MA,20.52,0,Dec-98,3,,,12,0,27884,75.1,21,f,0,0,20876.1,20810.87,16000,4876.1,0,0,0,13-Oct,9931.02,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068487,1302882,10000, 36 months,12.42,334.16,B,B4,Netflix,< 1 year,OWN,39000,Not Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,972xx,OR,18.58,0,4-Dec,0,,,5,0,12874,72.7,10,f,0,0,11474.76,11474.76,10000,1474.76,0,0,0,13-Jul,5803.94,,15-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1043961,1274517,10000, 36 months,10.65,325.74,B,B2,DCAA,2 years,RENT,51400,Not Verified,Fully Paid,n,"  Borrower added on 12/21/11 > I plan to use the funds to pay off all of my credit card debt. I have always been a responsible individual, paid my bills on time, and have never been unemployed. I have a stable job in an in-demand industry. I keep a monthly budget of my income and expenses.<br>",credit_card,My End to Bad Spending Habits Plan,752xx,TX,19.14,0,Oct-00,3,,,10,0,10160,59.1,24,f,0,0,10575.94,10575.94,10000,575.94,0,0,0,12-Aug,8627.74,,14-Sep,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068945,1287308,7100, 36 months,16.77,252.33,D,D2,Triple D security ,1 year,MORTGAGE,33000,Verified,Fully Paid,n, I wna apply for $7100 loan to pay off all credit cards n line of credit I have n hospital bill. If I do get loan I can definitely pay the monthly payments back.<br> Borrower added on 12/14/11 > I only want a loan of $7100. If I can get this that would b great. <br>,debt_consolidation,To pay of all debt,787xx,TX,24,0,7-Apr,2,,,4,0,6021,91.2,8,f,0,0,9079.334843,9079.33,7100,1979.33,0,0,0,15-Jan,262.78,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069142,1287810,13000, 60 months,12.69,293.74,B,B5,wrisco,< 1 year,MORTGAGE,30000,Source Verified,Fully Paid,n,  Borrower added on 12/07/11 > plan to use the funds to pay off bills. always pay bills on time.  monthly budget will be minimal after consolidating. have good job<br>,debt_consolidation,Debt Consolidation Loan,077xx,NJ,13.72,0,2-May,0,,,17,0,17080,58.9,27,f,0,0,17402.23999,17402.24,13000,4402.24,0,0,0,16-Jan,3596.46,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068934,1277395,8950, 60 months,17.27,223.74,D,D3,,6 years,RENT,40000,Verified,Current,n,"  Borrower added on 11/28/11 > Thanks.<br> Borrower added on 12/05/11 > Hello,<br>I am in need of the money to purchase a tractor for my new business. I have a signed contract for guaranteed income for the next 5 years. Just need some extra support to get started. I appreciate the assistance.<br><br> Borrower added on 11/28/11 > Thanks.<br> Borrower added on 12/05/11 > Hello,<br>I am in need of the money to purchase a tractor for my new business. I have a signed contract for guaranteed income for the next 5 years. Just need some extra support to get started. I appreciate the assistance.<br>",small_business,Start Up,951xx,CA,19.47,0,6-May,1,,,5,0,10724,58.9,6,f,2462.25,2455.34,10713.52,10683.65,6487.75,4225.77,0,0,0,16-Jan,223.74,16-Jan,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069136,1278095,17675, 60 months,14.65,417.25,C,C3,webb candy,< 1 year,RENT,50000,Source Verified,Fully Paid,n,"  Borrower added on 12/07/11 > I am trying to wrap everything together - I currently pay well over 700 a month for this debt, and have NEVER been late.  ",debt_consolidation,Debt Consolidation Loan,540xx,WI,16.46,0,2-Jul,2,,,6,0,6661,57.4,14,f,0,0,21323.43,21323.43,17675,3648.43,0,0,0,13-Aug,13814.81,,14-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068923,1303549,8000, 36 months,16.77,284.31,D,D2,Omniplex ,< 1 year,RENT,62000,Not Verified,Fully Paid,n,  Borrower added on 12/16/11 > I am looking to pay down my high interest revolving credit card accounts in full with this loan<br>,debt_consolidation,Debt Consolidation Loan,225xx,VA,21.64,0,6-Jul,3,,,14,0,6088,66.9,20,f,0,0,10267.26214,10267.26,8000,2252.27,14.98883533,0,0,14-Dec,606.54,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069126,1303778,10000, 60 months,10.65,215.69,B,B2,CEC ENTERTAINMENT INC,10+ years,RENT,45996,Verified,Charged Off,n,,debt_consolidation,Consolidation,440xx,OH,21.73,0,May-97,1,,,7,0,11170,30.1,15,f,0,0,8772.91,8751.08,5495.38,2429.23,1,847.3,152.514,15-Apr,1,,15-Jun,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069102,1303750,3500, 36 months,10.65,114.01,B,B2,CPI,7 years,MORTGAGE,55000,Not Verified,Fully Paid,n,  Borrower added on 12/15/11 > pay off credit cards<br>,debt_consolidation,blessings,437xx,OH,5.39,0,5-Oct,1,,,9,0,6611,45.9,12,f,0,0,4103.168128,4103.17,3500,603.17,0,0,0,15-Jan,118.32,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069093,1303740,8925, 60 months,17.27,223.11,D,D3,grandma kitchen,5 years,RENT,30000,Source Verified,Charged Off,n,  Borrower added on 12/16/11 > So I can pay all my bills so I will have just one monthy payment .<br>,debt_consolidation,allen,559xx,MN,13.16,0,Apr-95,0,,113,7,1,9844,70.8,28,f,0,0,5577.75,5577.75,2812.82,2742.43,0,22.5,0,14-Feb,223.11,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069030,1303473,16425, 36 months,14.27,563.53,C,C2,"Gen-Probe, Inc",4 years,RENT,44544,Source Verified,Fully Paid,n,  Borrower added on 12/14/11 > looking to find a loan to consolidate my credit card debts at a lower interest rate.  currently paying 700/month and have never missed a payment.  high interest rates make it hard to pay down the debt.<br>,debt_consolidation,New Start,921xx,CA,22.71,0,2-Oct,1,,,10,0,15747,83.4,18,f,0,0,18172.71,18172.71,16425,1747.71,0,0,0,12-Nov,13108.71,,15-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068906,1303528,8200, 60 months,21.28,223.14,F,F2,autozone,4 years,RENT,75000,Source Verified,Charged Off,n,  Borrower added on 12/15/11 > Business/credit card<br>,small_business,Small_Business Loan,912xx,CA,12.48,0,Jan-00,3,,,6,0,9012,73.9,11,f,0,0,4173.57,4173.57,1525.83,2265.85,0,381.89,3.6,13-Jun,223.14,,13-Oct,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069073,1303718,15000, 36 months,14.65,517.42,C,C3,USAF Civil Service,2 years,OWN,61000,Verified,Fully Paid,n,"  Borrower added on 12/14/11 > I calculated refinancing would allow me to pay off my credit debt a year earlier and save around $6,000.  <br>",credit_card,Credit Refinance,325xx,FL,11.88,0,4-Jun,1,,,8,0,19397,79.5,18,f,0,0,18562.40042,18562.4,15000,3562.4,0,0,0,14-Sep,2533.38,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069043,1303486,13575, 60 months,17.58,341.63,D,D4,Dollar Tree Stores,5 years,MORTGAGE,44000,Verified,Fully Paid,n,  Borrower added on 12/18/11 > We are looking to consolidate and wipe out all of our exisiting credit card debt. With this loan we will be able to save several hundred dollars a month which we plan to put back into our budget as savings or investments.<br>,credit_card,Refinance Loan,300xx,GA,18.79,0,Apr-00,0,,105,13,1,20657,79.4,21,f,0,0,18097.34458,18064.1,13575,4522.34,0,0,0,14-Apr,9245.21,,14-Apr,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1060981,1292558,6400, 36 months,16.77,227.45,D,D2,"Riverside County, California",5 years,RENT,75000,Not Verified,Charged Off,n,  Borrower added on 12/14/11 > Debt consolidation<br>,debt_consolidation,Help,923xx,CA,20.22,0,Dec-94,0,48,,9,0,7159,67.5,27,f,0,0,4776.45,4776.45,3334.25,1431.91,0,10.29,0,13-Oct,227.45,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069071,1303716,3000, 36 months,13.49,101.8,C,C1,Insight Card Services,1 year,RENT,33600,Not Verified,Fully Paid,n,,debt_consolidation,Credit Card Consolidation,352xx,AL,18.11,0,5-Oct,0,41,,4,0,2745,83.2,7,f,0,0,3246.8,3246.8,3000,246.8,0,0,0,12-Sep,2539.58,,15-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069070,1299004,12000, 36 months,16.77,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000,Not Verified,Fully Paid,n,  Borrower added on 12/14/11 > This loan is for credit card consolidation so that I can get on the path to making better financial decisions. Thank-you for funding me!<br><br>  Borrower added on 12/18/11 > I also want to  add that I have never been late with a bill payment and I will make sure your investment is well worth it. Thanks again for helping me out!<br>,credit_card,Credit Card Consolidation,013xx,MA,20.57,0,5-Sep,1,,,13,0,11443,97,19,f,0,0,15346.46687,15346.47,12000,3346.47,0,0,0,15-Jan,441.52,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068893,1303514,14400, 36 months,8.9,457.25,A,A5,Model Metrics,< 1 year,OWN,150000,Source Verified,Fully Paid,n,  Borrower added on 12/15/11 > I have some 0% interest store credit that is coming due.  Back interest of about $3500 would need to be paid and ongoing 17.99 APR.  I figure I could save about $5500 with this loan.  Thanks for your help.<br>,debt_consolidation,Credit Payoff 14400,146xx,NY,14.85,0,Dec-94,0,,,12,0,63864,55,38,f,0,0,16459.51914,16459.52,14400,2059.52,0,0,0,15-Jan,464.02,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068882,1303303,12000, 36 months,14.65,413.94,C,C3,Boro of Butler,10+ years,RENT,90000,Not Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,074xx,NJ,16.56,0,Dec-84,2,40,,12,0,17116,78.5,36,f,0,0,12699.48,12699.48,12000,699.48,0,0,0,12-Jun,11046.6,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1069039,1303482,11000, 36 months,13.49,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000,Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation,786xx,TX,21.82,0,Dec-99,3,74,,15,0,11382,65,29,f,0,0,13413.21605,13413.22,11000,2413.22,0,0,0,14-Oct,1491.29,,14-Oct,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068416,1302799,7200, 60 months,21.67,197.51,F,F3,Cross Country Travel Corp,< 1 year,RENT,75000,Verified,Fully Paid,n,"I have been steadily employed.  I am a hard worker and pay my bills on time. I would like to consolidate my credit card debt and buy a car that is more reliable (since mine is having transmission troubles) and more practical (with better gas mileage). I'd like to do this without increasing my monthly payment, which this will do, then I can choose to pay extra when possible.",debt_consolidation,Debt Consolidation Loan,937xx,CA,24.82,0,May-00,2,,97,9,1,21706,91.2,19,f,0,0,8201.53,8173.07,7200,1001.53,0,0,0,12-Sep,6824.7,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068997,1303437,15000, 36 months,7.9,469.36,A,A4,Segovia's Transportion Inc.,1 year,MORTGAGE,52000,Not Verified,Fully Paid,n,,small_business,Small_Business Loan,799xx,TX,9.65,0,3-Nov,1,,,11,0,1616,6.7,29,f,0,0,15557.64,15557.64,15000,557.64,0,0,0,12-Aug,312.74,,14-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1048390,1279714,18000, 60 months,19.91,475.99,E,E4,AVMED HEALTH PLANS,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,n,  Borrower added on 12/20/11 > I've been working for the same company for 22 yrs.<br>The funds will be used completely to pay all my debt.<br>,debt_consolidation,Debt Consolidation Loan,331xx,FL,6.81,0,Jun-89,0,25,,10,0,11745,77.8,40,f,0,0,26027.53964,26027.54,18000,8003.76,23.78149961,0,0,14-Oct,10783.73,,14-Oct,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068994,1303432,22075, 60 months,17.27,551.84,D,D3,tutor Per ini Corporation,3 years,MORTGAGE,150000,Verified,Fully Paid,n,,home_improvement,Home improvement,115xx,NY,7.51,0,3-Jun,1,35,,11,0,7334,53.3,31,f,0,0,28871.92,28839.26,22075,6796.92,0,0,0,14-Feb,15660.22,,14-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068475,1302869,10000, 36 months,14.27,343.09,C,C2,SAP,2 years,RENT,68000,Source Verified,Fully Paid,n,  Borrower added on 12/14/11 > Consolidation of two credit cards with IR over 20%<br>,credit_card,CC Refi Loan,191xx,PA,15.39,0,6-Jul,1,,,9,0,11303,81.3,15,f,0,0,10671.62,10671.62,10000,671.62,0,0,0,12-Jul,8962.31,,13-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068989,1282013,11800, 36 months,12.69,395.83,B,B5,Koi Restaurant,6 years,RENT,42000,Source Verified,Fully Paid,n, Loan for refinancing credit cards and finishing off all credit card debt.<br>  Borrower added on 12/17/11 > I expect to fully pay off the loan in under the stated term of 3 years.<br>,credit_card,Credit Card Refinancing,114xx,NY,9.86,0,Oct-96,0,,,4,0,8940,74.8,13,f,0,0,14243.15837,14243.16,11800,2443.16,0,0,0,15-Jan,419.36,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068967,1303403,4500, 36 months,6.03,136.96,A,A1,CaseStack,4 years,RENT,53000,Source Verified,Fully Paid,n,,major_purchase,Auto Loan,908xx,CA,4.44,0,Oct-00,0,,,7,0,8630,13.9,17,f,0,0,4930.30217,4930.3,4500,430.3,0,0,0,15-Jan,138.95,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068744,1303379,7000, 36 months,12.69,234.82,B,B5,Bellflower convalecent hospital,10+ years,RENT,35000,Source Verified,Fully Paid,n,  Borrower added on 12/14/11 > Pay my credit<br>,credit_card,I pay my all credit,902xx,CA,11.35,0,May-00,2,53,,10,0,7649,82.3,26,f,0,0,8449.394742,8449.39,7000,1449.39,0,0,0,15-Jan,248.19,,15-Nov,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1045509,1276120,9200, 36 months,12.42,307.43,B,B4,Kaiser Permanente,2 years,RENT,60000,Source Verified,Fully Paid,n,  Borrower added on 12/14/11 > Debt Consolidation<br>,debt_consolidation,Nissan Car Loan,902xx,CA,19.96,0,2-Oct,3,,,8,0,23299,78.7,19,f,0,0,10480.84,10480.84,9200,1280.84,0,0,0,13-Jul,365.48,,14-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1063958,1297940,14000, 60 months,17.27,349.98,D,D3,community colleges of spokane,4 years,RENT,28000,Verified,Current,n,  Borrower added on 12/18/11 > most of my teeth need root canals and crowns. As far as day to day expenses goes I live a spartan life style buying only what I need saving money whenever possible. So that I can pay off my debt as quickly as possible.<br>,other,dental care,992xx,WA,6.34,0,5-Jul,2,,,5,0,6986,79.4,10,f,3842.41,3835.51,16777.04,16747.17,10157.6,6619.44,0,0,0,16-Jan,349.98,16-Jan,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1041756,1272024,4500, 60 months,10.65,97.06,B,B2,barnes distribution,< 1 year,MORTGAGE,42000,Source Verified,Fully Paid,n,  Borrower added on 12/20/11 > The loan is to be used on buying a classic car at a very reduced price of the actual worth.<br>,car,Car Loan,750xx,TX,5.4,0,Feb-83,0,,,4,0,8220,78.3,9,f,0,0,4907.8,4880.55,4500,407.8,0,0,0,12-Dec,3946.24,,12-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068694,1303326,12000, 36 months,16.29,423.61,D,D1,Phoenix Newspapers Inc.,9 years,RENT,88365,Verified,Fully Paid,n,  Borrower added on 12/14/11 > looking to pay off my 401(k) loan<br> Borrower added on 12/14/11 > 401(k)<br>,debt_consolidation,loan payoff,852xx,AZ,16.85,0,Oct-96,0,,,6,0,22936,96.4,15,f,0,0,14685.36,14685.36,12000,2685.36,0,0,0,13-Nov,5800.45,,15-Sep,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068792,1303200,12000, 36 months,13.49,407.17,C,C1,LITHIA MOTORS,4 years,RENT,72000,Source Verified,Fully Paid,n,"  Borrower added on 12/14/11 > I HAVE SOME CREDIT CARDS I WANT TO PAY THE BALANCES ALL THE WAY DOWN AND I ALSO HAVE A FEW LOANS ALL TOGETHER THEY TOTAL ABOUT 1,000.00 A MONTH WITH THIS LOAN I CAN CUT MY EXPENSES IN HALF AND RAISE MY CREDIT SCORE UP BY PAYING OFF THE REMAINING CREDIT CARDS THANKS<br><br>  Borrower added on 12/15/11 > THIS WILL HELP ME GET ONE STEP CLOSER TO PURCHASING MY FIRST HOME WITHIN THE NEXT 12-18 MONTHS.<br><br>  Borrower added on 12/19/11 > I want to say thank you to all of the investors who have invested in me.  Life has a way of teaching us things this is fantastic the Lending Club really does open up doors this will help me start the life that I have been thinking about for a long time once again thanks for your help.<br>",debt_consolidation,MAKE ON PAYMENT,937xx,CA,21.33,0,3-May,1,,,11,0,3419,27.6,19,f,0,0,13985.67622,13985.68,12000,1985.68,0,0,0,14-Apr,426.26,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068558,1303163,12000, 36 months,10.65,390.88,B,B2,Insight Global,< 1 year,RENT,62000,Verified,Fully Paid,n,"  Borrower added on 12/15/11 > with fixed amount of payments i know how much exactly my payoff target is. Plus, after payoff, my credit rating increases<br><br>  Borrower added on 12/19/11 > credit cards to be refinanced are above 19% APR. would be saving a lot of my money by paying them off with the loan.<br>",credit_card,Credit Card Refinance,750xx,TX,23.94,0,2-Jun,0,,,10,0,20310,78.4,51,f,0,0,12779.62,12779.62,12000,779.62,0,0,0,12-Sep,10046.57,,15-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068322,1302938,7000, 36 months,10.65,228.02,B,B2,Winghouse Corporation,3 years,MORTGAGE,43680,Not Verified,Fully Paid,n,  Borrower added on 12/14/11 > I plan on paying off all three of my credit cards.<br>,credit_card,Credit Card Consolidation,559xx,MN,5.38,0,Oct-00,0,39,,7,0,6245,78.1,11,f,0,0,7687.73,7687.73,7000,687.73,0,0,0,13-Feb,4958.61,,13-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1065674,1299785,8200, 60 months,19.42,214.62,E,E3,Claret Wine Bar,3 years,RENT,120000,Source Verified,Fully Paid,n,,debt_consolidation,Debit consolidation,104xx,NY,2.8,0,7-Jun,2,,,5,0,10392,88.4,6,f,0,0,11894.8952,11894.9,8200,3694.9,0,0,0,14-Dec,4625.07,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068547,1303150,10500, 36 months,12.69,352.23,B,B5,O'Connor,10+ years,RENT,66000,Verified,Fully Paid,n,"  Borrower added on 12/21/11 > My job is  in the healthcare field. I specialize in a unique area not many people have the training for the job I do. I always have work, sometimes more then I can handle.<br><br> Borrower added on 12/21/11 > I have been at the same job for 11 yrs..<br>",medical,medical,950xx,CA,20.73,1,Sep-98,2,10,,8,0,5790,51.2,26,f,0,0,11232.14,11232.14,10500,732.14,0,0,0,12-Oct,4421.32,,12-Oct,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068545,1303147,7000, 36 months,11.71,231.54,B,B3,Harris,4 years,OWN,39120,Not Verified,Fully Paid,n,,debt_consolidation,Emergency Loan,329xx,FL,21.01,0,Dec-96,0,26,33,8,1,9414,52.4,26,f,0,0,7932.3,7932.3,7000,932.3,0,0,0,13-Jun,4235.03,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068575,1303001,15300, 60 months,22.06,423.1,F,F4,OSSI,6 years,RENT,85000,Verified,Current,n,,credit_card,Consolidation,226xx,VA,20.58,0,Feb-84,2,56,,14,0,26524,89.7,27,f,4523.91,4516.51,20295.8,20262.65,10776.09,9519.71,0,0,0,16-Jan,423.1,16-Jan,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1049528,1280928,12800, 60 months,11.71,282.86,B,B3,NCS Technologies,4 years,MORTGAGE,47800,Verified,Fully Paid,n,,debt_consolidation,Bill Consolidation,226xx,VA,10.04,0,1-Nov,0,,,15,0,16447,46.3,27,f,0,0,15161.27,15131.66,12800,2361.27,0,0,0,13-Nov,9242.39,,13-Nov,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1068542,1303143,17500, 60 months,17.27,437.47,D,D3,Travelers Insurance,7 years,MORTGAGE,45000,Not Verified,Charged Off,n,  Borrower added on 12/14/11 > Pay off credit card debit<br>,credit_card,Debit Free,992xx,WA,21.31,0,2-Sep,2,,,13,0,20129,86.1,26,f,0,0,10037.1,10037.1,3077.85,3473.25,0,3486,625.617,13-Apr,437.47,,15-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
